id,participant_id,question_id,selected_index,rating,comment,time_spent,created_at
750,33ef7c9b-1a21-4466-a65e-43379e794035,q20-2,3,,,1.681421,2025-11-10T14:20:20.626421
751,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q20-1,3,,,6.338271,2025-11-10T14:20:22.387278
752,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q20-2,3,,,3.038627,2025-11-10T14:20:25.151627
753,51092f03-9cb0-4d58-9b49-1e69fe8fd4bd,q11-1,3,,,99.052498,2025-11-10T14:20:25.578520
754,bab009e0-3a60-40ec-a44f-e4e32ca65d62,q2-2,1,,,20.425433,2025-11-10T14:20:30.342433
755,51092f03-9cb0-4d58-9b49-1e69fe8fd4bd,q11-2,3,,,4.776708,2025-11-10T14:20:30.560708
756,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q21-1,3,,,6.701759,2025-11-10T14:20:31.590523
757,3de4df7c-76ce-4cb1-9450-07dea2d13046,q22-2,3,,,33.976723,2025-11-10T14:20:33.462476
758,3de4df7c-76ce-4cb1-9450-07dea2d13046,q23-1,3,,,3.677312,2025-11-10T14:20:36.268312
759,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q21-2,3,,,6.569495,2025-11-10T14:20:37.883495
760,3de4df7c-76ce-4cb1-9450-07dea2d13046,q23-2,3,,,3.268881,2025-11-10T14:20:38.678898
761,3de4df7c-76ce-4cb1-9450-07dea2d13046,q24-1,3,,,6.251657,2025-11-10T14:20:44.092668
762,3de4df7c-76ce-4cb1-9450-07dea2d13046,q24-2,3,,,4.136181,2025-11-10T14:20:47.397181
763,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q22-1,3,,,11.383853,2025-11-10T14:20:49.233853
764,3de4df7c-76ce-4cb1-9450-07dea2d13046,q25-1,3,,,4.077721,2025-11-10T14:20:50.833721
765,bab009e0-3a60-40ec-a44f-e4e32ca65d62,q3-1,3,,,21.085339,2025-11-10T14:20:51.299339
766,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q22-2,3,,,4.039448,2025-11-10T14:20:52.999448
767,3de4df7c-76ce-4cb1-9450-07dea2d13046,q25-2,3,,,3.020959,2025-11-10T14:20:53.060976
768,3de4df7c-76ce-4cb1-9450-07dea2d13046,q26-1,3,,,3.950103,2025-11-10T14:20:56.156181
769,bab009e0-3a60-40ec-a44f-e4e32ca65d62,q3-2,3,,,5.410192,2025-11-10T14:20:56.575192
770,51092f03-9cb0-4d58-9b49-1e69fe8fd4bd,q12-1,2,,,26.941285,2025-11-10T14:20:57.684306
771,3de4df7c-76ce-4cb1-9450-07dea2d13046,q26-2,3,,,3.151392,2025-11-10T14:20:58.435392
772,3de4df7c-76ce-4cb1-9450-07dea2d13046,q27-1,3,,,3.494168,2025-11-10T14:21:01.041168
773,51092f03-9cb0-4d58-9b49-1e69fe8fd4bd,q12-2,1,,,4.523332,2025-11-10T14:21:02.394332
774,3de4df7c-76ce-4cb1-9450-07dea2d13046,q27-2,3,,,3.020029,2025-11-10T14:21:03.176793
775,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q23-1,3,,,10.789778,2025-11-10T14:21:03.557803
776,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q23-2,3,,,4.001165,2025-11-10T14:21:07.275189
777,51092f03-9cb0-4d58-9b49-1e69fe8fd4bd,q13-1,3,,,7.571464,2025-11-10T14:21:10.150464
778,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q27-1,3,,,70.482506,2025-11-10T14:21:10.207542
779,3de4df7c-76ce-4cb1-9450-07dea2d13046,q28-1,3,,,8.109328,2025-11-10T14:21:10.414328
780,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q27-1,3,,,71.610509,2025-11-10T14:21:11.331509
781,51092f03-9cb0-4d58-9b49-1e69fe8fd4bd,q13-2,3,,,2.188824,2025-11-10T14:21:12.527553
782,3de4df7c-76ce-4cb1-9450-07dea2d13046,q28-2,3,,,3.866329,2025-11-10T14:21:13.412329
783,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q24-1,1,,,6.819338,2025-11-10T14:21:13.860338
784,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q24-2,1,,,3.316831,2025-11-10T14:21:16.887831
785,3de4df7c-76ce-4cb1-9450-07dea2d13046,q29-1,3,,,4.441161,2025-11-10T14:21:16.987170
786,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q27-1,3,,,78.976895,2025-11-10T14:21:18.697895
787,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q25-1,3,,,4.724037,2025-11-10T14:21:21.394046
788,51092f03-9cb0-4d58-9b49-1e69fe8fd4bd,q14-1,3,,,8.838817,2025-11-10T14:21:21.539828
789,3de4df7c-76ce-4cb1-9450-07dea2d13046,q29-2,3,,,6.030425,2025-11-10T14:21:22.143425
790,bab009e0-3a60-40ec-a44f-e4e32ca65d62,q4-1,3,,,27.916223,2025-11-10T14:21:24.360223
791,3de4df7c-76ce-4cb1-9450-07dea2d13046,q30-1,3,,,3.118148,2025-11-10T14:21:24.389910
792,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q25-2,3,,,4.159658,2025-11-10T14:21:25.315678
793,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q27-1,3,,,86.116181,2025-11-10T14:21:25.839191
794,3de4df7c-76ce-4cb1-9450-07dea2d13046,q30-2,3,,,3.20278,2025-11-10T14:21:26.742563
795,51092f03-9cb0-4d58-9b49-1e69fe8fd4bd,q14-2,3,,,5.88801,2025-11-10T14:21:27.620010
796,3de4df7c-76ce-4cb1-9450-07dea2d13046,q31-1,3,,,4.188553,2025-11-10T14:21:30.052572
797,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q27-2,3,,,5.397649,2025-11-10T14:21:30.719649
798,3de4df7c-76ce-4cb1-9450-07dea2d13046,q31-2,3,,,2.827806,2025-11-10T14:21:31.995806
799,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q26-1,3,,,8.567799,2025-11-10T14:21:33.672799
800,bab009e0-3a60-40ec-a44f-e4e32ca65d62,q4-2,3,,,10.107213,2025-11-10T14:21:34.353213
801,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q26-2,3,,,4.500078,2025-11-10T14:21:37.897078
802,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q28-1,3,,,8.580387,2025-11-10T14:21:38.818406
803,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q28-2,3,,,2.383287,2025-11-10T14:21:40.676287
804,bab009e0-3a60-40ec-a44f-e4e32ca65d62,q5-1,3,,,7.775322,2025-11-10T14:21:42.141631
805,bab009e0-3a60-40ec-a44f-e4e32ca65d62,q5-2,3,,,7.460122,2025-11-10T14:21:49.471122
806,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q29-1,3,,,13.000521,2025-11-10T14:21:53.145923
807,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q29-2,3,,,3.096638,2025-11-10T14:21:55.735638
808,33ef7c9b-1a21-4466-a65e-43379e794035,q21-1,3,,,95.159047,2025-11-10T14:21:56.515047
809,cfc5d137-414a-4125-a987-668c78f5b096,q6-1,3,,,116.391778,2025-11-10T14:21:57.694778
810,cfc5d137-414a-4125-a987-668c78f5b096,q6-2,3,,,2.17451,2025-11-10T14:21:59.955510
811,bab009e0-3a60-40ec-a44f-e4e32ca65d62,q6-1,3,,,11.539593,2025-11-10T14:22:00.908593
812,cfc5d137-414a-4125-a987-668c78f5b096,q7-1,3,,,2.521147,2025-11-10T14:22:02.568147
813,33ef7c9b-1a21-4466-a65e-43379e794035,q21-2,3,,,6.441703,2025-11-10T14:22:03.695703
814,bab009e0-3a60-40ec-a44f-e4e32ca65d62,q6-2,3,,,3.399403,2025-11-10T14:22:04.184403
815,cfc5d137-414a-4125-a987-668c78f5b096,q7-2,3,,,2.033089,2025-11-10T14:22:04.691089
816,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q30-1,2,,,11.413445,2025-11-10T14:22:06.648478
817,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q27-1,3,,,29.947656,2025-11-10T14:22:07.667656
818,cfc5d137-414a-4125-a987-668c78f5b096,q8-1,3,,,2.923094,2025-11-10T14:22:07.721106
819,3de4df7c-76ce-4cb1-9450-07dea2d13046,q32-1,3,,,38.453049,2025-11-10T14:22:09.588066
820,cfc5d137-414a-4125-a987-668c78f5b096,q8-2,3,,,2.692864,2025-11-10T14:22:10.495615
821,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q27-2,3,,,4.059286,2025-11-10T14:22:11.482286
822,3de4df7c-76ce-4cb1-9450-07dea2d13046,q32-2,3,,,2.985723,2025-11-10T14:22:11.700475
823,cfc5d137-414a-4125-a987-668c78f5b096,q9-1,3,,,3.065481,2025-11-10T14:22:13.639481
824,33ef7c9b-1a21-4466-a65e-43379e794035,q22-1,3,,,9.690472,2025-11-10T14:22:14.123472
825,51092f03-9cb0-4d58-9b49-1e69fe8fd4bd,q15-1,3,,,48.00894,2025-11-10T14:22:15.814970
826,cfc5d137-414a-4125-a987-668c78f5b096,q9-2,3,,,3.525263,2025-11-10T14:22:17.246263
827,33ef7c9b-1a21-4466-a65e-43379e794035,q22-2,3,,,2.514653,2025-11-10T14:22:17.397653
828,51092f03-9cb0-4d58-9b49-1e69fe8fd4bd,q15-2,3,,,2.499661,2025-11-10T14:22:18.502661
829,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q30-2,3,,,13.036497,2025-11-10T14:22:19.216497
830,cfc5d137-414a-4125-a987-668c78f5b096,q10-1,3,,,2.757867,2025-11-10T14:22:20.094382
831,33ef7c9b-1a21-4466-a65e-43379e794035,q23-1,3,,,2.099512,2025-11-10T14:22:20.233520
832,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q28-1,3,,,9.293143,2025-11-10T14:22:20.512143
833,cfc5d137-414a-4125-a987-668c78f5b096,q10-2,3,,,1.916468,2025-11-10T14:22:22.097468
834,33ef7c9b-1a21-4466-a65e-43379e794035,q23-2,3,,,1.439549,2025-11-10T14:22:22.399549
835,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q28-2,3,,,3.356382,2025-11-10T14:22:23.601382
836,cfc5d137-414a-4125-a987-668c78f5b096,q11-1,3,,,2.669287,2025-11-10T14:22:24.858287
837,51092f03-9cb0-4d58-9b49-1e69fe8fd4bd,q16-1,3,,,7.374863,2025-11-10T14:22:26.051863
838,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q31-1,3,,,7.460442,2025-11-10T14:22:26.208442
839,3de4df7c-76ce-4cb1-9450-07dea2d13046,q33-1,3,,,15.763159,2025-11-10T14:22:26.572596
840,cfc5d137-414a-4125-a987-668c78f5b096,q11-2,3,,,1.933783,2025-11-10T14:22:26.875036
841,33ef7c9b-1a21-4466-a65e-43379e794035,q24-1,3,,,4.361383,2025-11-10T14:22:27.510383
842,51092f03-9cb0-4d58-9b49-1e69fe8fd4bd,q16-2,3,,,2.210933,2025-11-10T14:22:28.468933
843,3de4df7c-76ce-4cb1-9450-07dea2d13046,q33-2,3,,,3.067523,2025-11-10T14:22:28.748523
844,cfc5d137-414a-4125-a987-668c78f5b096,q12-1,3,,,2.455568,2025-11-10T14:22:29.405568
845,33ef7c9b-1a21-4466-a65e-43379e794035,q24-2,3,,,1.889695,2025-11-10T14:22:30.142044
846,cfc5d137-414a-4125-a987-668c78f5b096,q12-2,3,,,1.694183,2025-11-10T14:22:31.179194
847,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q29-1,3,,,8.70285,2025-11-10T14:22:32.034850
848,3de4df7c-76ce-4cb1-9450-07dea2d13046,q34-1,3,,,4.704332,2025-11-10T14:22:32.573348
849,3de4df7c-76ce-4cb1-9450-07dea2d13046,q34-2,3,,,3.136735,2025-11-10T14:22:34.821735
850,bab009e0-3a60-40ec-a44f-e4e32ca65d62,q7-1,1,,,31.725088,2025-11-10T14:22:35.775088
851,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q31-2,3,,,10.653605,2025-11-10T14:22:36.397605
852,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q29-2,3,,,5.334893,2025-11-10T14:22:37.117893
853,33ef7c9b-1a21-4466-a65e-43379e794035,q25-1,3,,,8.001444,2025-11-10T14:22:38.879455
854,3de4df7c-76ce-4cb1-9450-07dea2d13046,q35-1,3,,,5.264634,2025-11-10T14:22:39.219634
855,33ef7c9b-1a21-4466-a65e-43379e794035,q25-2,3,,,1.246358,2025-11-10T14:22:40.962358
856,3de4df7c-76ce-4cb1-9450-07dea2d13046,q35-2,3,,,3.236153,2025-11-10T14:22:41.577153
857,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q32-1,3,,,6.025665,2025-11-10T14:22:41.968665
858,51092f03-9cb0-4d58-9b49-1e69fe8fd4bd,q17-1,3,,,13.31053,2025-11-10T14:22:41.992546
859,3de4df7c-76ce-4cb1-9450-07dea2d13046,q36-1,3,,,3.578403,2025-11-10T14:22:44.297403
860,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q32-2,3,,,3.095354,2025-11-10T14:22:44.587354
861,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q30-1,3,,,9.326651,2025-11-10T14:22:46.197651
862,3de4df7c-76ce-4cb1-9450-07dea2d13046,q36-2,3,,,3.052136,2025-11-10T14:22:46.461136
863,33ef7c9b-1a21-4466-a65e-43379e794035,q26-1,3,,,5.591675,2025-11-10T14:22:47.276675
864,51092f03-9cb0-4d58-9b49-1e69fe8fd4bd,q17-2,3,,,6.283731,2025-11-10T14:22:48.454740
865,3de4df7c-76ce-4cb1-9450-07dea2d13046,q37-1,3,,,3.20404,2025-11-10T14:22:48.778991
866,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q30-2,3,,,3.433968,2025-11-10T14:22:49.356968
867,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q33-1,3,,,5.760849,2025-11-10T14:22:49.849887
868,33ef7c9b-1a21-4466-a65e-43379e794035,q26-2,3,,,2.595794,2025-11-10T14:22:50.667794
869,3de4df7c-76ce-4cb1-9450-07dea2d13046,q37-2,3,,,3.209389,2025-11-10T14:22:51.117389
870,bab009e0-3a60-40ec-a44f-e4e32ca65d62,q7-2,1,,,17.485698,2025-11-10T14:22:53.138698
871,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q33-2,3,,,3.89345,2025-11-10T14:22:53.284460
872,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q31-1,3,,,5.263475,2025-11-10T14:22:54.358475
873,3de4df7c-76ce-4cb1-9450-07dea2d13046,q38-1,3,,,4.932445,2025-11-10T14:22:55.177445
874,51092f03-9cb0-4d58-9b49-1e69fe8fd4bd,q18-1,3,,,6.863227,2025-11-10T14:22:55.492227
875,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q31-2,3,,,3.487905,2025-11-10T14:22:57.577905
876,cfc5d137-414a-4125-a987-668c78f5b096,q13-1,3,,,26.315691,2025-11-10T14:22:57.589713
877,3de4df7c-76ce-4cb1-9450-07dea2d13046,q38-2,3,,,3.848499,2025-11-10T14:22:58.166034
878,51092f03-9cb0-4d58-9b49-1e69fe8fd4bd,q18-2,3,,,3.359131,2025-11-10T14:22:59.288131
879,cfc5d137-414a-4125-a987-668c78f5b096,q13-2,3,,,2.161352,2025-11-10T14:22:59.837374
880,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q34-1,3,,,7.167841,2025-11-10T14:22:59.954841
881,3de4df7c-76ce-4cb1-9450-07dea2d13046,q39-1,3,,,3.34902,2025-11-10T14:23:00.648020
882,33ef7c9b-1a21-4466-a65e-43379e794035,q27-1,3,,,10.468044,2025-11-10T14:23:01.930278
883,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q34-2,3,,,2.666591,2025-11-10T14:23:02.201591
884,cfc5d137-414a-4125-a987-668c78f5b096,q14-1,3,,,2.452121,2025-11-10T14:23:02.380121
885,3de4df7c-76ce-4cb1-9450-07dea2d13046,q39-2,3,,,3.305372,2025-11-10T14:23:03.080372
886,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q32-1,3,,,5.929362,2025-11-10T14:23:03.239362
887,cfc5d137-414a-4125-a987-668c78f5b096,q14-2,3,,,1.876608,2025-11-10T14:23:04.335275
888,bab009e0-3a60-40ec-a44f-e4e32ca65d62,q8-1,3,,,11.205977,2025-11-10T14:23:04.498977
889,3de4df7c-76ce-4cb1-9450-07dea2d13046,q40-1,3,,,3.334857,2025-11-10T14:23:05.527857
890,33ef7c9b-1a21-4466-a65e-43379e794035,q27-2,3,,,3.391,2025-11-10T14:23:06.068000
891,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q32-2,3,,,3.338362,2025-11-10T14:23:06.316362
892,51092f03-9cb0-4d58-9b49-1e69fe8fd4bd,q19-1,3,,,7.637084,2025-11-10T14:23:07.316084
893,bab009e0-3a60-40ec-a44f-e4e32ca65d62,q8-2,3,,,2.895721,2025-11-10T14:23:07.377741
894,cfc5d137-414a-4125-a987-668c78f5b096,q15-1,3,,,3.023084,2025-11-10T14:23:07.449094
895,3de4df7c-76ce-4cb1-9450-07dea2d13046,q40-2,3,,,3.259338,2025-11-10T14:23:07.919664
896,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q35-1,3,,,7.631829,2025-11-10T14:23:09.415849
897,cfc5d137-414a-4125-a987-668c78f5b096,q15-2,3,,,2.173864,2025-11-10T14:23:09.718864
898,51092f03-9cb0-4d58-9b49-1e69fe8fd4bd,q19-2,3,,,2.999446,2025-11-10T14:23:10.975446
899,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q33-1,3,,,5.531671,2025-11-10T14:23:11.565671
900,33ef7c9b-1a21-4466-a65e-43379e794035,q28-1,3,,,4.967495,2025-11-10T14:23:11.798495
901,cfc5d137-414a-4125-a987-668c78f5b096,q16-1,3,,,3.383014,2025-11-10T14:23:13.188063
902,33ef7c9b-1a21-4466-a65e-43379e794035,q28-2,3,,,1.438674,2025-11-10T14:23:14.004674
903,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q33-2,3,,,3.184167,2025-11-10T14:23:14.467167
904,bab009e0-3a60-40ec-a44f-e4e32ca65d62,q9-1,3,,,7.504203,2025-11-10T14:23:14.751223
905,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q35-2,3,,,6.377418,2025-11-10T14:23:15.421418
906,51092f03-9cb0-4d58-9b49-1e69fe8fd4bd,q20-1,3,,,4.997357,2025-11-10T14:23:16.231107
907,bab009e0-3a60-40ec-a44f-e4e32ca65d62,q9-2,3,,,4.074345,2025-11-10T14:23:18.691345
908,51092f03-9cb0-4d58-9b49-1e69fe8fd4bd,q20-2,3,,,3.114042,2025-11-10T14:23:19.578048
909,cfc5d137-414a-4125-a987-668c78f5b096,q16-2,3,,,6.630482,2025-11-10T14:23:19.900482
910,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q34-1,3,,,6.286172,2025-11-10T14:23:20.498172
911,33ef7c9b-1a21-4466-a65e-43379e794035,q29-1,3,,,5.973682,2025-11-10T14:23:20.710691
912,cfc5d137-414a-4125-a987-668c78f5b096,q17-1,3,,,2.613174,2025-11-10T14:23:22.600174
913,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q34-2,3,,,3.735312,2025-11-10T14:23:23.944312
914,33ef7c9b-1a21-4466-a65e-43379e794035,q29-2,3,,,3.14625,2025-11-10T14:23:24.620250
915,cfc5d137-414a-4125-a987-668c78f5b096,q17-2,3,,,2.426344,2025-11-10T14:23:25.106357
916,51092f03-9cb0-4d58-9b49-1e69fe8fd4bd,q21-1,2,,,8.376972,2025-11-10T14:23:28.143972
917,cfc5d137-414a-4125-a987-668c78f5b096,q18-1,3,,,3.036853,2025-11-10T14:23:28.220376
918,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q35-1,3,,,4.784879,2025-11-10T14:23:28.522879
919,cfc5d137-414a-4125-a987-668c78f5b096,q18-2,3,,,2.249646,2025-11-10T14:23:30.545646
920,243d3d47-216b-49f4-af17-d944cfb7744d,q1-1,3,,,4.329545,2025-11-10T14:23:31.224545
921,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q35-2,3,,,4.332276,2025-11-10T14:23:32.568009
922,cfc5d137-414a-4125-a987-668c78f5b096,q19-1,3,,,2.724465,2025-11-10T14:23:33.357465
923,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q36-1,1,,,18.531817,2025-11-10T14:23:33.513817
924,51092f03-9cb0-4d58-9b49-1e69fe8fd4bd,q21-2,1,,,6.928524,2025-11-10T14:23:35.229727
925,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q36-2,1,,,2.845521,2025-11-10T14:23:35.874205
926,cfc5d137-414a-4125-a987-668c78f5b096,q19-2,3,,,2.69345,2025-11-10T14:23:36.136957
927,243d3d47-216b-49f4-af17-d944cfb7744d,q1-2,3,,,5.112721,2025-11-10T14:23:36.355731
928,bab009e0-3a60-40ec-a44f-e4e32ca65d62,q10-1,2,,,19.278287,2025-11-10T14:23:37.824287
929,33ef7c9b-1a21-4466-a65e-43379e794035,q30-1,3,,,13.52149,2025-11-10T14:23:38.884006
930,cfc5d137-414a-4125-a987-668c78f5b096,q20-1,3,,,2.675523,2025-11-10T14:23:38.888026
931,243d3d47-216b-49f4-af17-d944cfb7744d,q2-1,3,,,3.647357,2025-11-10T14:23:40.023366
932,33ef7c9b-1a21-4466-a65e-43379e794035,q30-2,3,,,1.832248,2025-11-10T14:23:41.442841
933,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q36-1,3,,,10.00293,2025-11-10T14:23:42.322710
934,cfc5d137-414a-4125-a987-668c78f5b096,q20-2,3,,,3.894773,2025-11-10T14:23:42.877787
935,243d3d47-216b-49f4-af17-d944cfb7744d,q2-2,3,,,3.083222,2025-11-10T14:23:43.111222
936,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q37-1,1,,,9.868482,2025-11-10T14:23:45.222482
937,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q36-2,3,,,3.493195,2025-11-10T14:23:45.542195
938,bab009e0-3a60-40ec-a44f-e4e32ca65d62,q10-2,2,,,9.175336,2025-11-10T14:23:46.868336
939,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q37-2,1,,,2.669185,2025-11-10T14:23:47.388185
940,33ef7c9b-1a21-4466-a65e-43379e794035,q31-1,3,,,6.525438,2025-11-10T14:23:48.681438
941,243d3d47-216b-49f4-af17-d944cfb7744d,q3-1,3,,,6.122538,2025-11-10T14:23:49.253538
942,33ef7c9b-1a21-4466-a65e-43379e794035,q31-2,3,,,1.522957,2025-11-10T14:23:50.944957
943,cfc5d137-414a-4125-a987-668c78f5b096,q21-1,3,,,8.056794,2025-11-10T14:23:51.011804
944,243d3d47-216b-49f4-af17-d944cfb7744d,q3-2,3,,,2.777407,2025-11-10T14:23:52.044407
945,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q38-1,3,,,5.296752,2025-11-10T14:23:52.157752
946,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q38-2,3,,,3.609236,2025-11-10T14:23:55.260084
947,243d3d47-216b-49f4-af17-d944cfb7744d,q4-1,3,,,3.66385,2025-11-10T14:23:55.723850
948,33ef7c9b-1a21-4466-a65e-43379e794035,q32-1,3,,,4.422205,2025-11-10T14:23:56.109205
949,33ef7c9b-1a21-4466-a65e-43379e794035,q32-2,3,,,1.204308,2025-11-10T14:23:58.051308
950,243d3d47-216b-49f4-af17-d944cfb7744d,q4-2,3,,,2.339158,2025-11-10T14:23:58.078171
951,bab009e0-3a60-40ec-a44f-e4e32ca65d62,q11-1,3,,,11.445339,2025-11-10T14:23:58.163349
952,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q37-1,3,,,14.212122,2025-11-10T14:23:59.464122
953,243d3d47-216b-49f4-af17-d944cfb7744d,q5-1,3,,,2.536655,2025-11-10T14:24:00.630655
954,bab009e0-3a60-40ec-a44f-e4e32ca65d62,q11-2,3,,,2.999394,2025-11-10T14:24:01.030408
955,cfc5d137-414a-4125-a987-668c78f5b096,q21-2,3,,,10.06229,2025-11-10T14:24:01.157290
956,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q37-2,3,,,3.640513,2025-11-10T14:24:02.810513
957,33ef7c9b-1a21-4466-a65e-43379e794035,q33-1,3,,,4.132626,2025-11-10T14:24:02.891635
958,33ef7c9b-1a21-4466-a65e-43379e794035,q33-2,3,,,1.501116,2025-11-10T14:24:05.132116
959,243d3d47-216b-49f4-af17-d944cfb7744d,q5-2,3,,,4.68426,2025-11-10T14:24:05.333260
960,cfc5d137-414a-4125-a987-668c78f5b096,q22-1,3,,,5.347533,2025-11-10T14:24:06.590544
961,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q38-1,3,,,6.719688,2025-11-10T14:24:09.270700
962,cfc5d137-414a-4125-a987-668c78f5b096,q22-2,3,,,2.796595,2025-11-10T14:24:09.608619
963,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q39-1,3,,,15.035207,2025-11-10T14:24:09.834207
964,243d3d47-216b-49f4-af17-d944cfb7744d,q6-1,3,,,5.250647,2025-11-10T14:24:10.599104
965,33ef7c9b-1a21-4466-a65e-43379e794035,q34-1,3,,,6.646155,2025-11-10T14:24:12.505164
966,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q39-2,3,,,3.096945,2025-11-10T14:24:12.516965
967,33ef7c9b-1a21-4466-a65e-43379e794035,q34-2,3,,,1.068543,2025-11-10T14:24:14.299292
968,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q38-2,3,,,5.44388,2025-11-10T14:24:14.466880
969,cfc5d137-414a-4125-a987-668c78f5b096,q23-1,3,,,5.758983,2025-11-10T14:24:15.440983
970,51092f03-9cb0-4d58-9b49-1e69fe8fd4bd,q22-1,3,,,40.406633,2025-11-10T14:24:15.824633
971,243d3d47-216b-49f4-af17-d944cfb7744d,q6-2,3,,,5.973662,2025-11-10T14:24:16.589662
972,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q40-1,3,,,4.626361,2025-11-10T14:24:16.635369
973,bab009e0-3a60-40ec-a44f-e4e32ca65d62,q12-1,3,,,15.918077,2025-11-10T14:24:16.813077
974,51092f03-9cb0-4d58-9b49-1e69fe8fd4bd,q22-2,3,,,2.160964,2025-11-10T14:24:18.186964
975,74ea9574-7e4d-479b-8d67-919c3ab97ea4,q40-2,3,,,2.752523,2025-11-10T14:24:18.875534
976,bab009e0-3a60-40ec-a44f-e4e32ca65d62,q12-2,3,,,3.272517,2025-11-10T14:24:19.929485
977,33ef7c9b-1a21-4466-a65e-43379e794035,q35-1,3,,,5.359193,2025-11-10T14:24:20.371193
978,33ef7c9b-1a21-4466-a65e-43379e794035,q35-2,3,,,1.456862,2025-11-10T14:24:22.552373
979,51092f03-9cb0-4d58-9b49-1e69fe8fd4bd,q23-1,1,,,5.013605,2025-11-10T14:24:23.394549
980,243d3d47-216b-49f4-af17-d944cfb7744d,q7-1,3,,,8.099771,2025-11-10T14:24:24.717771
981,51092f03-9cb0-4d58-9b49-1e69fe8fd4bd,q23-2,3,,,1.988335,2025-11-10T14:24:25.595335
982,bab009e0-3a60-40ec-a44f-e4e32ca65d62,q13-1,3,,,6.458995,2025-11-10T14:24:26.247995
983,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q39-1,3,,,12.986415,2025-11-10T14:24:27.209426
984,bab009e0-3a60-40ec-a44f-e4e32ca65d62,q13-2,3,,,3.527277,2025-11-10T14:24:29.615277
985,96039a73-2cac-4e4d-a02c-a90eaf36c0d0,q39-2,3,,,4.082588,2025-11-10T14:24:31.087104
